,movie_title,genres,audience_rating,tomatometer_rating
37323,up close & personal,drama,66.0,31.0
37324,up close & personal,romance,66.0,31.0
37325,up for grabs,comedy,87.0,92.0
37326,up for grabs,documentary,87.0,92.0
37327,up for grabs,special interest,87.0,92.0
37328,up for grabs,sports & fitness,87.0,92.0
37329,up in smoke,action & adventure,83.0,47.0
37330,up in smoke,comedy,83.0,47.0
37331,up in the air,comedy,79.0,91.0
37332,up in the air,drama,79.0,91.0
37333,up in the air,romance,79.0,91.0
37334,up on the glass,drama,100.0,50.0
37335,up on the glass,mystery & suspense,100.0,50.0
37336,up the academy,comedy,42.0,0.0
37337,up the down staircase,classics,67.0,80.0
37338,up the down staircase,drama,67.0,80.0
37339,up the sandbox,classics,48.0,60.0
37340,up the sandbox,comedy,48.0,60.0
37341,up the sandbox,drama,48.0,60.0
37342,up the sandbox,science fiction & fantasy,48.0,60.0
37343,up the yangtze,documentary,83.0,96.0
37344,up the yangtze,special interest,83.0,96.0
37345,upgrade,action & adventure,87.0,88.0
37346,upgrade,horror,87.0,88.0
37347,upgrade,science fiction & fantasy,87.0,88.0
37348,upside down,drama,42.0,28.0
37349,upside down,science fiction & fantasy,42.0,28.0
37350,upside down,romance,42.0,28.0
37351,the upside of anger,comedy,63.0,75.0
37352,the upside of anger,drama,63.0,75.0
37353,the upside of anger,romance,63.0,75.0
37354,upstream color,drama,69.0,86.0
37355,upstream color,mystery & suspense,69.0,86.0
37356,upstream color,romance,69.0,86.0
37357,uptown girls,comedy,60.0,14.0
37358,uptown saturday night,classics,81.0,67.0
37359,uptown saturday night,comedy,81.0,67.0
37360,urban cowboy,drama,81.0,73.0
37361,urban cowboy,western,81.0,73.0
37362,urban hymn,art house & international,78.0,58.0
37363,urban hymn,drama,78.0,58.0
37364,urban hymn,musical & performing arts,78.0,58.0
37365,urban legend,horror,37.0,21.0
37366,urban legend,mystery & suspense,37.0,21.0
37367,urban legends: bloody mary,horror,28.0,40.0
37368,urban legends: final cut,horror,20.0,9.0
37369,urbanized,documentary,85.0,100.0
37370,urbanized,musical & performing arts,85.0,100.0
37371,urbanized,special interest,85.0,100.0
37372,urge,mystery & suspense,24.0,0.0
37373,urok (the lesson),art house & international,68.0,83.0
37374,urok (the lesson),drama,68.0,83.0
37375,us,horror,59.0,93.0
37376,us,mystery & suspense,59.0,93.0
37377,us and them,art house & international,64.0,60.0
37378,us and them,horror,64.0,60.0
37379,us and them,mystery & suspense,64.0,60.0
37380,us & them,drama,91.0,100.0
37381,us & them,romance,91.0,100.0
37382,u.s. marshals,action & adventure,53.0,25.0
37383,the u.s. vs. john lennon,documentary,81.0,77.0
37384,the u.s. vs. john lennon,musical & performing arts,81.0,77.0
37385,use me,drama,77.0,86.0
37386,used cars,comedy,69.0,77.0
37387,used people,comedy,37.0,44.0
37388,used people,romance,37.0,44.0
37389,useless humans,action & adventure,96.0,40.0
37390,useless humans,comedy,96.0,40.0
37391,useless humans,science fiction & fantasy,96.0,40.0
37392,ushpizin,art house & international,87.0,94.0
37393,ushpizin,comedy,87.0,94.0
37394,ushpizin,drama,87.0,94.0
37395,uss indianapolis: men of courage,action & adventure,30.0,17.0
37396,uss indianapolis: men of courage,drama,30.0,17.0
37397,the usual suspects,drama,96.0,89.0
37398,the usual suspects,mystery & suspense,96.0,89.0
37399,v for vendetta,action & adventure,90.0,73.0
37400,v for vendetta,drama,90.0,73.0
37401,v for vendetta,mystery & suspense,90.0,73.0
37402,v for vendetta,science fiction & fantasy,90.0,73.0
37403,in the fog,art house & international,60.0,87.0
37404,in the fog,drama,60.0,87.0
37405,va savoir,art house & international,68.0,86.0
37406,va savoir,comedy,68.0,86.0
37407,va savoir,drama,68.0,86.0
37408,va savoir,romance,68.0,86.0
37409,vacancy,horror,42.0,55.0
37410,vacancy,mystery & suspense,42.0,55.0
37411,vacation,action & adventure,45.0,27.0
37412,vacation,comedy,45.0,27.0
37413,vacationland,art house & international,23.0,0.0
37414,vacationland,drama,23.0,0.0
37416,valentine,horror,33.0,12.0
37417,valentine,mystery & suspense,33.0,12.0
37418,valentine road,documentary,86.0,91.0
37419,valentine road,special interest,86.0,91.0
37420,valentine's day,comedy,47.0,18.0
37421,valentine's day,romance,47.0,18.0
37422,valentino: the last emperor,documentary,78.0,77.0
37423,valentino: the last emperor,special interest,78.0,77.0
37424,valerian and the city of a thousand planets,action & adventure,53.0,48.0
37425,valerian and the city of a thousand planets,drama,53.0,48.0
37426,valerian and the city of a thousand planets,science fiction & fantasy,53.0,48.0
37427,valerie and her week of wonders,art house & international,80.0,81.0
37428,valerie and her week of wonders,drama,80.0,81.0
37429,valerie and her week of wonders,horror,80.0,81.0
37430,valerie and her week of wonders,science fiction & fantasy,80.0,81.0
37431,valhalla rising,action & adventure,49.0,73.0
37432,valiant,animation,29.0,32.0
37433,valiant,comedy,29.0,32.0
37434,valiant,kids & family,29.0,32.0
37437,valkyrie,drama,65.0,62.0
37438,valkyrie,mystery & suspense,65.0,62.0
37439,valley girl,comedy,87.0,55.0
37440,valley girl,musical & performing arts,87.0,55.0
37441,valley of the dolls,classics,58.0,35.0
37442,valley of the dolls,drama,58.0,35.0
37443,valmont,drama,69.0,55.0
37444,valmont,romance,69.0,55.0
37445,vamp,comedy,48.0,25.0
37446,vamp,horror,48.0,25.0
37447,vampira and me,documentary,80.0,86.0
37448,vampira and me,special interest,80.0,86.0
37449,vampira and me,television,80.0,86.0
37450,vampire academy,action & adventure,55.0,16.0
37451,vampire academy,comedy,55.0,16.0
37452,vampire academy,drama,55.0,16.0
37453,vampire academy,horror,55.0,16.0
37454,vampire academy,mystery & suspense,55.0,16.0
37455,vampire academy,science fiction & fantasy,55.0,16.0
37456,vampire academy,romance,55.0,16.0
37457,the vampire bat (blood sucker) (forced to sin),classics,26.0,60.0
37458,the vampire bat (blood sucker) (forced to sin),horror,26.0,60.0
37459,the vampire bat (blood sucker) (forced to sin),mystery & suspense,26.0,60.0
37460,the vampire bat (blood sucker) (forced to sin),science fiction & fantasy,26.0,60.0
37461,vampire in brooklyn,comedy,31.0,12.0
37462,vampire in brooklyn,horror,31.0,12.0
37463,cirque du freak: the vampire's assistant,action & adventure,42.0,38.0
37464,cirque du freak: the vampire's assistant,horror,42.0,38.0
37465,cirque du freak: the vampire's assistant,kids & family,42.0,38.0
37466,cirque du freak: the vampire's assistant,science fiction & fantasy,42.0,38.0
37467,vampire's kiss,comedy,53.0,61.0
37468,vampire's kiss,horror,53.0,61.0
37469,vampires: los muertos,action & adventure,39.0,20.0
37470,vampires: los muertos,horror,39.0,20.0
37472,vampires suck,comedy,29.0,4.0
37473,vamps,comedy,33.0,56.0
37474,vamps,romance,33.0,56.0
37475,vampyr - der traum des allan grey,art house & international,83.0,97.0
37476,vampyr - der traum des allan grey,horror,83.0,97.0
37477,vampyr - der traum des allan grey,science fiction & fantasy,83.0,97.0
37478,vampyros lesbos (lesbian vampires: the heiress of dracula),art house & international,48.0,57.0
37479,vampyros lesbos (lesbian vampires: the heiress of dracula),cult movies,48.0,57.0
37480,vampyros lesbos (lesbian vampires: the heiress of dracula),horror,48.0,57.0
37481,van gogh,art house & international,67.0,70.0
37482,van gogh,drama,67.0,70.0
37483,van helsing,action & adventure,57.0,24.0
37484,van helsing,horror,57.0,24.0
37485,van wilder: the rise of taj (van wilder 2),comedy,38.0,7.0
37486,vanilla,comedy,83.0,87.0
37487,vanilla,romance,83.0,87.0
37488,vanilla sky,drama,72.0,42.0
37489,vanilla sky,mystery & suspense,72.0,42.0
37490,vanilla sky,science fiction & fantasy,72.0,42.0
37491,vanishing on 7th street,horror,21.0,48.0
37492,vanishing on 7th street,mystery & suspense,21.0,48.0
37493,vanishing waves,mystery & suspense,52.0,56.0
37494,vanishing waves,science fiction & fantasy,52.0,56.0
37495,vanishing waves,romance,52.0,56.0
37496,vanity fair,action & adventure,50.0,49.0
37497,vanity fair,comedy,50.0,49.0
37498,vanity fair,drama,50.0,49.0
37499,vanity fair,romance,50.0,49.0
37500,vantage point,action & adventure,57.0,34.0
37501,vantage point,drama,57.0,34.0
37502,vantage point,mystery & suspense,57.0,34.0
37503,vanya on 42nd street,comedy,80.0,89.0
37504,vanya on 42nd street,drama,80.0,89.0
37505,vanya on 42nd street,special interest,80.0,89.0
37506,varsity blues,drama,76.0,43.0
37507,vatel,art house & international,61.0,31.0
37508,vatel,drama,61.0,31.0
37509,vaxxed: from cover-up to catastrophe,documentary,84.0,38.0
37510,vazante,action & adventure,66.0,85.0
37511,vazante,art house & international,66.0,85.0
37512,vazante,drama,66.0,85.0
37513,veer-zaara,art house & international,88.0,92.0
37514,veer-zaara,musical & performing arts,88.0,92.0
37515,veer-zaara,romance,88.0,92.0
37516,vegas vacation,comedy,51.0,13.0
37517,vehicle 19,mystery & suspense,31.0,23.0
37518,velvet buzzsaw,comedy,35.0,62.0
37519,velvet buzzsaw,drama,35.0,62.0
37520,velvet buzzsaw,mystery & suspense,35.0,62.0
37521,velvet goldmine,drama,80.0,57.0
37522,velvet goldmine,musical & performing arts,80.0,57.0
37523,the velveteen rabbit,kids & family,66.0,86.0
37524,vendetta,action & adventure,38.0,17.0
37525,vengeance is mine,art house & international,89.0,100.0
37526,vengeance is mine,drama,89.0,100.0
37527,vengeance is mine,mystery & suspense,89.0,100.0
37528,vengeance valley,action & adventure,18.0,100.0
37529,vengeance valley,classics,18.0,100.0
37530,vengeance valley,western,18.0,100.0
37531,venom,action & adventure,81.0,30.0
37532,venom,drama,81.0,30.0
37533,venom,science fiction & fantasy,81.0,30.0
37534,venus,comedy,74.0,88.0
37535,venus,drama,74.0,88.0
37536,venus,romance,74.0,88.0
37537,venus,drama,83.0,100.0
37538,venus and serena,documentary,69.0,77.0
37539,venus and serena,special interest,69.0,77.0
37540,venus in fur,comedy,71.0,88.0
37541,venus in fur,drama,71.0,88.0
37542,vera cruz,action & adventure,70.0,83.0
37543,vera cruz,classics,70.0,83.0
37544,vera cruz,western,70.0,83.0
37545,vera drake,drama,84.0,92.0
37546,the verdict,drama,88.0,88.0
37547,verdict on auschwitz: the frankfurt trial 1963-1965,art house & international,83.0,100.0
37548,verdict on auschwitz: the frankfurt trial 1963-1965,documentary,83.0,100.0
37549,verdict on auschwitz: the frankfurt trial 1963-1965,special interest,83.0,100.0
37550,"vernon, florida",documentary,79.0,100.0
37551,"vernon, florida",special interest,79.0,100.0
37552,veronica guerin,art house & international,69.0,53.0
37553,veronica guerin,drama,69.0,53.0
37554,veronica mars,comedy,78.0,79.0
37555,veronica mars,drama,78.0,79.0
37556,veronica mars,mystery & suspense,78.0,79.0
37557,verotika,horror,21.0,24.0
37558,vertical limit,action & adventure,41.0,48.0
37559,vertical limit,drama,41.0,48.0
37560,vertige (high lane),action & adventure,33.0,60.0
37561,vertige (high lane),art house & international,33.0,60.0
37562,vertige (high lane),horror,33.0,60.0
37563,vertige (high lane),mystery & suspense,33.0,60.0
37564,vertigo,classics,93.0,94.0
37565,vertigo,drama,93.0,94.0
37566,vertigo,mystery & suspense,93.0,94.0
37567,vertigo,romance,93.0,94.0
37568,very bad things,comedy,58.0,41.0
37569,a very brady sequel,comedy,35.0,53.0
37570,very good girls,drama,33.0,19.0
37571,a very harold & kumar christmas,comedy,59.0,68.0
37572,very young girls,documentary,76.0,70.0
37573,very young girls,special interest,76.0,70.0
37574,veteran,drama,77.0,90.0
37575,vfw,action & adventure,61.0,81.0
37576,vfw,horror,61.0,81.0
37577,v/h/s,horror,41.0,57.0
37578,v/h/s,mystery & suspense,41.0,57.0
37579,v/h/s: viral,horror,13.0,34.0
37580,v/h/s: viral,mystery & suspense,13.0,34.0
37581,vhyes,comedy,70.0,81.0
37582,v.i. warshawski,action & adventure,23.0,21.0
37583,v.i. warshawski,comedy,23.0,21.0
37584,v.i. warshawski,drama,23.0,21.0
37585,v.i. warshawski,mystery & suspense,23.0,21.0
37586,vice,action & adventure,15.0,4.0
37587,vice,science fiction & fantasy,15.0,4.0
37588,vice,drama,60.0,65.0
37589,vice squad,action & adventure,64.0,60.0
37590,vice squad,mystery & suspense,64.0,60.0
37591,viceroy's house,art house & international,66.0,72.0
37592,viceroy's house,drama,66.0,72.0
37593,the vicious kind,art house & international,70.0,70.0
37594,the vicious kind,comedy,70.0,70.0
37595,the vicious kind,drama,70.0,70.0
37596,vicky cristina barcelona,comedy,74.0,81.0
37597,vicky cristina barcelona,drama,74.0,81.0
37598,vicky cristina barcelona,romance,74.0,81.0
37599,victim,art house & international,87.0,100.0
37600,victim,classics,87.0,100.0
37601,victim,drama,87.0,100.0
37602,victim,action & adventure,24.0,33.0
37603,victim,drama,24.0,33.0
37604,victim,mystery & suspense,24.0,33.0
37605,victor victoria,comedy,86.0,97.0
37606,victor victoria,musical & performing arts,86.0,97.0
37607,victor victoria,romance,86.0,97.0
37608,victor crowley,comedy,45.0,67.0
37609,victor crowley,horror,45.0,67.0
37610,victor frankenstein,drama,35.0,26.0
37611,victoria,drama,83.0,82.0
37612,victoria & abdul,drama,68.0,65.0
37613,vida sin rumbo,action & adventure,62.0,80.0
37614,vida sin rumbo,art house & international,62.0,80.0
37615,vida sin rumbo,drama,62.0,80.0
37616,vidal sassoon: the movie,documentary,56.0,60.0
37617,vidal sassoon: the movie,special interest,56.0,60.0
37618,video games: the movie,documentary,36.0,18.0
37619,video games: the movie,special interest,36.0,18.0
37620,videocracy,documentary,39.0,67.0
37621,videocracy,special interest,39.0,67.0
37622,videocracy,television,39.0,67.0
37623,videodrome,horror,80.0,80.0
37624,videodrome,science fiction & fantasy,80.0,80.0
37625,viena and the fantomes,drama,25.0,20.0
37626,view from the top,comedy,34.0,14.0
37627,a view to a kill,action & adventure,40.0,38.0
37628,a view to a kill,mystery & suspense,40.0,38.0
37629,vigilante,action & adventure,69.0,20.0
37630,vigilante,drama,69.0,20.0
37631,vigilante diaries,action & adventure,69.0,14.0
37632,viking destiny (of gods and warriors),action & adventure,31.0,13.0
37633,viking destiny (of gods and warriors),science fiction & fantasy,31.0,13.0
37634,vikingdom,action & adventure,25.0,43.0
37635,the vikings,action & adventure,73.0,76.0
37636,the vikings,classics,73.0,76.0
37637,the vikings,drama,73.0,76.0
37638,vikings: journey to new worlds,documentary,56.0,100.0
37639,viktor,action & adventure,13.0,0.0
37640,viktor,mystery & suspense,13.0,0.0
37641,the village,drama,57.0,43.0
37642,the village,mystery & suspense,57.0,43.0
37643,the village,science fiction & fantasy,57.0,43.0
37644,the village barbershop,comedy,57.0,80.0
37645,the village barbershop,drama,57.0,80.0
37646,villain ,drama,45.0,64.0
37647,villain,action & adventure,53.0,71.0
37648,villain,drama,53.0,71.0
37649,vincent & theo,drama,72.0,88.0
37650,vincent n roxxy,drama,65.0,41.0
37651,vincere,art house & international,68.0,92.0
37652,vincere,drama,68.0,92.0
37653,vinyl,comedy,39.0,50.0
37654,viola,art house & international,44.0,92.0
37655,viola,drama,44.0,92.0
37656,"violent cop (sono otoko, kyôbô ni tsuki)",action & adventure,80.0,83.0
37657,"violent cop (sono otoko, kyôbô ni tsuki)",art house & international,80.0,83.0
37658,"violent cop (sono otoko, kyôbô ni tsuki)",drama,80.0,83.0
37659,"violent cop (sono otoko, kyôbô ni tsuki)",mystery & suspense,80.0,83.0
37660,violet,drama,56.0,84.0
37661,violet & daisy,action & adventure,34.0,22.0
37662,violet & daisy,drama,34.0,22.0
37663,violet & daisy,mystery & suspense,34.0,22.0
37664,violet tendencies,comedy,50.0,63.0
37665,violeta went to heaven,art house & international,83.0,73.0
37666,violeta went to heaven,drama,83.0,73.0
37667,violette,drama,69.0,86.0
37668,viral,horror,29.0,50.0
37669,the virgin suicides,drama,81.0,77.0
37670,viridiana,art house & international,90.0,96.0
37671,viridiana,comedy,90.0,96.0
37672,viridiana,drama,90.0,96.0
37673,virtual jfk: vietnam if kennedy had lived,documentary,77.0,77.0
37674,virtuosity,action & adventure,32.0,32.0
37675,virtuosity,horror,32.0,32.0
37676,virtuosity,mystery & suspense,32.0,32.0
37677,virtuosity,science fiction & fantasy,32.0,32.0
37678,vision: from the life of hildegard von bingen,art house & international,71.0,82.0
37679,vision: from the life of hildegard von bingen,documentary,71.0,82.0
37680,vision: from the life of hildegard von bingen,drama,71.0,82.0
37681,vision: from the life of hildegard von bingen,special interest,71.0,82.0
37682,vision: from the life of hildegard von bingen,faith & spirituality,71.0,82.0
37683,vision: from the life of hildegard von bingen,sports & fitness,71.0,82.0
37684,vision quest,drama,78.0,57.0
37685,vision quest,romance,78.0,57.0
37686,visioneers,comedy,54.0,70.0
37687,visioneers,drama,54.0,70.0
37688,visions of 8 - the olympics of motion picture achievement,documentary,56.0,50.0
37689,visions of 8 - the olympics of motion picture achievement,sports & fitness,56.0,50.0
